reference,city,latitude,longitude,nearest_destination_id,nearest_destination_name
AU - Exmouth,Exmouth,-21.935106598816,114.12833174926747,4752,Exmouth
AU - Falls Creek,Falls Creek,-36.86418,147.27751,22734,Yarra Valley
AU - Fingal,Fingal,-38.40584,144.85344,22999,Mornington Peninsula
AU - Fitzroy,Fitzroy,-37.8010065,144.97732,384,Melbourne
AU - Five Dock,Five Dock,-33.872677,151.1259,357,Sydney
AU - Flinders,Flinders,-38.474212646484,145.01907348633,5598,Phillip Island
AU - Forbes,Forbes,-33.385098,148.0107,120,New South Wales
AU - Forrest,Forrest,-35.314373,149.12975,819,Canberra
AU - Fortitude Valley,Fortitude Valley,-27.459150398047,153.03843509179802,363,Brisbane
AU - Frankston,Frankston,-38.1438515,145.120345,22999,Mornington Peninsula
AU - Fremantle,Fremantle,-32.057798978249274,115.7465346364518,22027,Fremantle
AU - Geelong,Geelong,-38.158762,144.35179,27083,Geelong
AU - Geraldton,Geraldton,-28.785374,114.615746,4753,Geraldton
AU - Gerringong,Gerringong,-34.734504699707,150.82768249512,22045,Jervis Bay
AU - Glebe,Glebe,-33.87727,151.185,357,Sydney
AU - Glen Innes,Glen Innes,-29.736616,151.73834,27519,Coffs Harbour
AU - Glen Waverley,Glen Waverley,-37.883167,145.16423,50380,St Kilda
AU - Glenelg,Glenelg,-34.97769348763017,138.51372732828833,376,Adelaide
AU - Gold Coast,Gold Coast,-28.01631285485028,153.4280155637276,22738,Surfers Paradise
AU - Golden Beach,Golden Beach,-26.806202,153.12291,374,Noosa & Sunshine Coast
AU - Granville,Granville,-33.831695556641,151.01469421387,357,Sydney
AU - Greenacre,Greenacre,-33.89172,151.05748,357,Sydney
AU - Gungahlin,Gungahlin,-35.183471679688,149.13269042969,819,Canberra
AU - Haberfield,Haberfield,-33.882824,151.13408,357,Sydney
AU - Hamilton,Hamilton,-27.43764887451172,153.06972585728286,363,Brisbane
AU - Hamilton Island,Hamilton Island,-20.347218,148.95665,753,The Whitsundays & Hamilton Island
AU - Harristown,Harristown,-27.566101,151.93219,25169,Ipswich
AU - Haymarket,Haymarket,-33.87955526482322,151.20556313535917,357,Sydney
AU - Hazelmere,Hazelmere,-31.928663,116.022316,389,Perth
AU - Heatherton,Heatherton,-37.95352,145.07974,50380,St Kilda
AU - Hendra,Hendra,-27.4129798251954,153.075669666992,363,Brisbane
AU - Hillcrest,Hillcrest,-27.670794,153.0317,50470,Choc
AU - Hobart,Hobart,-42.88411915672362,147.32931379274,379,Hobart
AU - Homebush,Homebush,-33.862812021118,151.07962018066502,357,Sydney
AU - Hope Island,Hope Island,-27.852104187012,153.35984802246,367,Gold Coast
AU - Howard Springs,Howard Springs,-12.496305,131.03317,360,Darwin
AU - Hurstville,Hurstville,-33.9657859887,151.10394164062285,357,Sydney
AU - Huskisson,Huskisson,-35.03848,150.66766,22045,Jervis Bay
AU - Iluka,Iluka,-29.435795,153.36324,5259,Byron Bay
AU - Ipswich,Ipswich,-27.624819,152.75975,25169,Ipswich
AU - Jamisontown,Jamisontown,-33.770115,150.67505,5402,Blue Mountains
AU - Jindabyne,Jindabyne,-36.41425,148.62299,819,Canberra
AU - Jubilee Pocket,Jubilee Pocket,-20.282742,148.73643,28628,Airlie Beach
AU - Jurien Bay,Jurien Bay,-30.304790496826,115.03761291504,4753,Geraldton
AU - K'gari,K'gari,-25.392378,153.03114,366,Fraser Island
AU - Kalbarri,Kalbarri,-27.72283131368,114.15801515950666,50930,Kalbarri
AU - Kangaroo Point,Kangaroo Point,-27.473908387909063,153.03698869445938,363,Brisbane
AU - Karumba,Karumba,-17.462713,140.82939,787,Port Douglas
AU - Katoomba,Katoomba,-33.7195865405274,150.31139977246,5402,Blue Mountains
AU - Kempsey,Kempsey,-31.091229935,152.83821060000002,27519,Coffs Harbour
AU - Kiama,Kiama,-34.672855377197,150.85487365723,22045,Jervis Bay
AU - Kings Beach,Kings Beach,-26.80212,153.14243,374,Noosa & Sunshine Coast
AU - Kingscote,Kingscote,-35.659634,137.63083,4863,Kangaroo Island
AU - Kirribilli,Kirribilli,-33.850257873535,151.21853637695,357,Sydney
AU - Lake Eacham,Lake Eacham,-17.286182403564,145.63656616211,754,Cairns & the Tropical North
AU - Lakes Entrance,Lakes Entrance,-37.856079,148.006215,50381,Wilsons Promontory National Park
AU - Launceston,Launceston,-41.43520684809221,147.13925220179928,939,Launceston
AU - Leura,Leura,-33.721462124878,150.34893899413998,5402,Blue Mountains
AU - Lismore,Lismore,-28.810818,153.27948,5259,Byron Bay
AU - Liverpool,Liverpool,-33.921726,150.9223,357,Sydney
AU - Lorne,Lorne,-38.540940165,143.9746651,30794,Great Ocean Road
AU - Macquarie Park,Macquarie Park,-33.782100300293,151.12656277588002,357,Sydney
AU - Main Beach,Main Beach,-27.972693690022663,153.42785739583334,22738,Surfers Paradise
AU - Maleny,Maleny,-26.77206421,152.8669891,374,Noosa & Sunshine Coast
AU - Malmok,Malmok,12.598763,-70.043737,50199,Palm - Eagle Beach
AU - Mandurah,Mandurah,-32.542085,115.715297,22027,Fremantle
AU - Manjimup,Manjimup,-34.2527,116.13612,23522,Busselton
AU - Manly,Manly,-33.79689769881927,151.28746957075637,357,Sydney
AU - Manunda,Manunda,-16.9203156348875,145.74486538574,754,Cairns & the Tropical North
AU - Margaret River,Margaret River,-33.96118,115.020035,51263,Margaret River Region
AU - Maroochydore,Maroochydore,-26.6574484585265,153.09213064209,374,Noosa & Sunshine Coast
AU - Mascot,Mascot,-33.930564839217816,151.18320655955267,357,Sydney
AU - Medlow Bath,Medlow Bath,-33.675667,150.28128,5402,Blue Mountains
AU - Melbourne,Melbourne,-37.80031651691178,144.95133899946927,384,Melbourne
AU - Melton,Melton,-37.665325,144.58687,125,Victoria
AU - Merimbula,Merimbula,-36.88933,149.90483,37748,Batemans Bay
AU - Mermaid Beach,Mermaid Beach,-28.045427440470664,153.43586737141666,22738,Surfers Paradise
AU - Mermaid Waters,Mermaid Waters,-28.047971725464,153.42658996582,22738,Surfers Paradise
AU - Mile End,Mile End,-34.92321,138.57584,376,Adelaide
AU - Millers Point,Millers Point,-33.859340667725,151.203384399415,357,Sydney
AU - Milton,Milton,-27.46961,153.00476,363,Brisbane
AU - Minmi,Minmi,-32.929115,151.78494,25551,Newcastle
AU - Mittagong,Mittagong,-34.450752,150.44812,22045,Jervis Bay
AU - Moama,Moama,-36.105232,144.73018,50379,Echuca
AU - Mooloolaba,Mooloolaba,-26.681262926595167,153.11908350504666,374,Noosa & Sunshine Coast
AU - Moonee Ponds,Moonee Ponds,-37.765022,144.92137,384,Melbourne
AU - Morningside,Morningside,-27.466899935913,153.07849060547,363,Brisbane
AU - Mornington,Mornington,-38.22165,145.04584,22999,Mornington Peninsula
AU - Mosman,Mosman,-33.8371721276855,151.2424832153325,357,Sydney
AU - Mount Barker,Mount Barker,-35.06639,138.85568,376,Adelaide
AU - Mount Buller,Mount Buller,-37.14659,146.45436999999998,22734,Yarra Valley
AU - NS - Sydney ,Sydney ,-33.94611,151.17722,357,Sydney
AU - NSW - Albury,Albury,-36.08365,146.92264,50379,Echuca
AU - NSW - Arncliffe,Arncliffe,-33.939613342285,151.14741516113,357,Sydney
AU - NSW - Arndell Park,Arndell Park,-33.793941497803,150.89630126953,357,Sydney
AU - NSW - Ballina,Ballina,-28.872400189208665,153.56301919922,5259,Byron Bay
AU - NSW - Bankstown,Bankstown,-33.918760666666664,151.03317333333334,357,Sydney
AU - NSW - Barangaroo,Barangaroo,-33.862461090088,151.20114135742,357,Sydney
AU - NSW - Batehaven,Batehaven,-35.729644775391,150.19673156738,37748,Batemans Bay
AU - NSW - Batemans Bay,Batemans Bay,-35.70878,150.17928,37748,Batemans Bay
AU - NSW - Bondi,Bondi,-33.892631530762,151.25917053223,357,Sydney
AU - NSW - Bondi Beach,Bondi Beach,-33.88957532246884,151.27466837565,357,Sydney
AU - NSW - Bondi Junction,Bondi Junction,-33.8916506907145,151.24770333740165,357,Sydney
AU - NSW - Brighton-Le-Sands,Brighton-Le-Sands,-33.9600995666505,151.15669812622,357,Sydney
AU - NSW - Broken Hill,Broken Hill,-31.957193374634,141.46786499023,51279,Flinders Ranges National Park
AU - NSW - Brookvale,Brookvale,-33.760399432373,151.276918251955,357,Sydney
AU - NSW - Brunswick Heads,Brunswick Heads,-28.541575385,153.54768155,27543,Brunswick Heads
AU - NSW - Budgewoi,Budgewoi,-33.26333,151.5357,25551,Newcastle
AU - NSW - Byron Bay,Byron Bay,-28.6434304969726,153.614033812501,5259,Byron Bay
AU - NSW - Caringbah,Caringbah,-34.043651580811,151.12298583984,357,Sydney
AU - NSW - Cessnock,Cessnock,-32.807686,151.35022,30973,Hunter Valley
AU - NSW - Chippendale,Chippendale,-33.884254599609335,151.20105241536555,357,Sydney
AU - NSW - Coffs Harbour,Coffs Harbour,-30.271102905273,153.13999938965,27519,Coffs Harbour
AU - NSW - Coogee,Coogee,-33.921934521484005,151.255979085936,357,Sydney
AU - NSW - Coolangatta,Coolangatta,-34.85721206665,150.72418212891,22045,Jervis Bay
AU - NSW - Cooma,Cooma,-36.230754852295,149.13374328613,819,Canberra
AU - NSW - Cremorne,Cremorne,-33.828586578369,151.22961425781,357,Sydney
AU - NSW - Darlinghurst,Darlinghurst,-33.8761112689975,151.21605205535874,357,Sydney
AU - NSW - Dawes Point,Dawes Point,-33.8542137146,151.20829772949,357,Sydney
AU - NSW - Dubbo,Dubbo,-32.254320144653,148.60803985595498,50992,Moreton Bay Region
AU - NSW - Gosford,Gosford,-33.426586,151.3322,357,Sydney
AU - NSW - Hawks Nest,Hawks Nest,-32.697704313535,152.170509355955,23018,Port Stephens
AU - NSW - Haymarket,Haymarket,-33.879537197120015,151.20646673133157,357,Sydney
AU - NSW - Hurstville,Hurstville,-33.966573725097504,151.1042847583,357,Sydney
AU - NSW - Huskisson,Huskisson,-35.038650512695,150.66896057129,22045,Jervis Bay
AU - NSW - Jindabyne,Jindabyne,-36.415222167969,148.61715698242,819,Canberra
AU - NSW - Katoomba,Katoomba,-33.71873382934586,150.30987205984857,5402,Blue Mountains
AU - NSW - Kiama,Kiama,-34.672855,150.85487,22045,Jervis Bay
AU - NSW - Kirribilli,Kirribilli,-33.8492031729735,151.217187785645,357,Sydney
AU - NSW - Lane Cove North,Lane Cove North,-33.808490753174,151.17817687988,357,Sydney
AU - NSW - Leura,Leura,-33.710354,150.33427,5402,Blue Mountains
AU - NSW - Macquarie Park,Macquarie Park,-33.782712786255004,151.122079053955,357,Sydney
AU - NSW - Manly,Manly,-33.79716502200338,151.28731541381876,357,Sydney
AU - NSW - Manly East,Manly East,-33.854267,151.20831,357,Sydney
AU - NSW - Mascot,Mascot,-33.93063137920042,151.18427676954994,357,Sydney
AU - NSW - Millers Point,Millers Point,-33.86051940918,151.20344543457,357,Sydney
AU - NSW - Minmi,Minmi,-32.929115,151.78494,25551,Newcastle
AU - NSW - Moruya,Moruya,-35.856533,150.17444,37748,Batemans Bay
AU - NSW - Mosman,Mosman,-33.841598510742,151.24368286133,357,Sydney
AU - NSW - Mudgee,Mudgee,-32.600296,149.59514,120,New South Wales
AU - NSW - Murwillumbah,Murwillumbah,-28.342817,153.40053,37749,Tweed Heads
AU - NSW - Narooma,Narooma,-36.217823028564,150.13206481934,37748,Batemans Bay
AU - NSW - Narrabeen,Narrabeen,-33.718536376953,151.29789733887,357,Sydney
AU - NSW - Nelson Bay,Nelson Bay,-32.720672607422,152.14375305176,23018,Port Stephens
AU - NSW - Newcastle,Newcastle,-32.94057511949,151.76168611410554,25551,Newcastle
AU - NSW - Newtown,Newtown,-33.897054036458336,151.17812601725333,357,Sydney
AU - NSW - North Ryde,North Ryde,-33.782092500000005,151.125025,357,Sydney
AU - NSW - Nulkaba,Nulkaba,-32.807685901367336,151.3502198177067,30973,Hunter Valley
AU - NSW - Nyngan,Nyngan,-31.559469223022,147.18997192383,50992,Moreton Bay Region
AU - NSW - Parramatta,Parramatta,-33.81605822509767,151.00617964925166,357,Sydney
AU - NSW - Peakhurst,Peakhurst,-33.959953,151.06256,357,Sydney
AU - NSW - Penrith,Penrith,-33.757762908935504,150.68434906006,5402,Blue Mountains
AU - NSW - Port Macquarie,Port Macquarie,-31.431452153833,152.91108207519602,27519,Coffs Harbour
AU - NSW - Potts Point,Potts Point,-33.87270483263571,151.2239761900119,357,Sydney
AU - NSW - Pyrmont,Pyrmont,-33.869844436646,151.196296691895,357,Sydney
AU - NSW - Randwick,Randwick,-33.9184703826905,151.242233276365,357,Sydney
AU - NSW - Rockdale,Rockdale,-33.951686859131,151.13818359375,357,Sydney
AU - NSW - Rooty Hill,Rooty Hill,-33.770137786865,150.8334197998,357,Sydney
AU - NSW - Rushcutters Bay,Rushcutters Bay,-33.87585,151.22575,357,Sydney
AU - NSW - Shellharbour,Shellharbour,-34.573086,150.86328,22045,Jervis Bay
AU - NSW - Shoal Bay,Shoal Bay,-32.720367431641,152.17512512207,23018,Port Stephens
AU - NSW - South Bowenfels,South Bowenfels,-33.50025,150.12643,5402,Blue Mountains
AU - NSW - South Wentworthville,South Wentworthville,-33.814735412598,150.96527099609,357,Sydney
AU - NSW - South West Rocks,South West Rocks,-30.897661209106,153.04040527344,27519,Coffs Harbour
AU - NSW - Surry Hills,Surry Hills,-33.88032817840575,151.212104797365,357,Sydney
AU - NSW - Sutton,Sutton,-35.20336,149.20892,819,Canberra
AU - NSW - Sydenham,Sydenham,-33.915356,151.16647,357,Sydney
AU - NSW - Sydney,Sydney,-33.87974667153918,151.2007390293527,357,Sydney
AU - NSW - Terrigal,Terrigal,-33.448498,151.44511,357,Sydney
AU - NSW - The Entrance,The Entrance,-33.34956367610667,151.4956045166,357,Sydney
"AU - NSW - The Entrance, Nsw","The Entrance, Nsw",-33.340396881104,151.49806213379,25551,Newcastle
AU - NSW - The Rocks,The Rocks,-33.85857322631192,151.20836434827447,357,Sydney
AU - NSW - Ultimo,Ultimo,-33.880229949951,151.19879150391,357,Sydney
AU - NSW - Wagga,Wagga,-35.111053,147.37375,819,Canberra
AU - NSW - Wallerawang,Wallerawang,-33.403255462646,150.07321166992,5402,Blue Mountains
AU - NSW - Warwick Farm,Warwick Farm,-33.914993286133,150.94541931152,357,Sydney
AU - NSW - West Ballina,West Ballina,-28.863346099854,153.53775024414,5259,Byron Bay
AU - NSW - Wolli Creek,Wolli Creek,-33.93451227996806,151.15647770294376,357,Sydney
AU - NSW - Wollongong,Wollongong,-34.4251161229492,150.899084462892,357,Sydney
AU - NSW - Woolloomooloo,Woolloomooloo,-33.87083441365533,151.21997559570335,357,Sydney
AU - NSW - Wyoming,Wyoming,-33.405922,151.35081,357,Sydney
AU - NSW - Zetland,Zetland,-33.90705666666667,151.20984,357,Sydney
AU - NT - Alice Springs,Alice Springs,-23.71011833333333,133.87968,358,Alice Springs
AU - NT - Ayers Rock,Ayers Rock,-25.2420965,130.984045,359,Uluru
AU - NT - Darwin,Darwin,-12.462644193067778,130.84233016601556,360,Darwin
AU - NT - Nhulunbuy,Nhulunbuy,-12.18527,136.78763,22030,Katherine
AU - NT - Yulara,Yulara,-25.2396715,130.9832,359,Uluru
AU - Nambour,Nambour,-26.62523651123,152.95951843262,374,Noosa & Sunshine Coast
AU - Narrabeen,Narrabeen,-33.718536,151.2979,357,Sydney
AU - Narrabundah,Narrabundah,-35.338364,149.14836,819,Canberra
AU - Nelly Bay,Nelly Bay,-19.15827,146.85507,32554,Magnetic Island
AU - Nelson Bay,Nelson Bay,-32.7219139572266,152.147789644532,23018,Port Stephens
AU - Nerang,Nerang,-27.996347427368,153.33940124512,367,Gold Coast
AU - Newcastle,Newcastle,-32.92693685396322,151.76872838975666,25551,Newcastle
AU - Newtown,Newtown,-33.898654729248,151.17624713623002,357,Sydney
AU - Noosa,Noosa,-26.386703491211,153.09033203125,374,Noosa & Sunshine Coast
AU - Noosa Heads,Noosa Heads,-26.38940333333333,153.090215,374,Noosa & Sunshine Coast
AU - Noosaville,Noosaville,-26.4015268929688,153.041209019532,374,Noosa & Sunshine Coast
AU - North Adelaide,North Adelaide,-34.906162,138.59265,376,Adelaide
AU - North Geelong,North Geelong,-38.126029968262,144.34043884277,27083,Geelong
AU - North Lakes,North Lakes,-27.236550000000005,153.01971,363,Brisbane
AU - North Tamborine,North Tamborine,-27.927538,153.19089,367,Gold Coast
AU - North Toowoomba,North Toowoomba,-27.548506,151.95563,25169,Ipswich
AU - North Ward,North Ward,-19.248943328857,146.81385803223,4739,Townsville
AU - North Wollongong,North Wollongong,-34.41451,150.90053,357,Sydney
AU - Nulkaba,Nulkaba,-32.80768595068366,151.35021990885335,30973,Hunter Valley
AU - O'Connor,O'Connor,-35.256992340088,149.10653686523,819,Canberra
AU - Oak Beach,Oak Beach,-16.58696937561,145.52113342285,787,Port Douglas
AU - Orange,Orange,-33.2926095,149.11104749999998,120,New South Wales
AU - Ottoville,Ottoville,-14.335275928414,-170.73045071411113,50458,Apia
AU - Palm Beach,Palm Beach,12.372122717345952,-68.95518433990216,725,Curacao
AU - Palm Cove,Palm Cove,-16.749593734741,145.67068481445,788,Palm Cove
AU - Parramatta,Parramatta,-33.81507977876783,151.0058256412767,357,Sydney
AU - Penrith,Penrith,-33.7538836,150.7057332,5402,Blue Mountains
AU - Perth,Perth,-31.951453461162647,115.85720464664143,389,Perth
AU - Point Cook,Point Cook,-37.917667388916,144.74882507324,50380,St Kilda
AU - Point Lookout,Point Lookout,-27.427307128906,153.52412414551,51591,Moreton Island
AU - Pokolbin,Pokolbin,-32.7641965,151.29809749999998,30973,Hunter Valley
AU - Port Campbell,Port Campbell,-38.618493007324005,142.996513998048,30794,Great Ocean Road
AU - Port Douglas,Port Douglas,-16.50412161314985,145.46629926983076,787,Port Douglas
AU - Port Fairy,Port Fairy,-38.38573,142.23631,50502,Cape Coast
AU - Port Lincoln,Port Lincoln,-34.717612945556496,135.85425699463002,22821,Port Lincoln
AU - Port Macquarie,Port Macquarie,-31.4297591324056,152.90546567708333,27519,Coffs Harbour
AU - Potts Point,Potts Point,-33.87320551796713,151.22350148162843,357,Sydney
AU - Prahran,Prahran,-37.84679,144.99171,50380,St Kilda
AU - Preston,Preston,-37.745952437256,145.00971117676,384,Melbourne
AU - Prestons,Prestons,-33.92944,150.87598,357,Sydney
AU - Primbee,Primbee,-34.507042,150.87724,22045,Jervis Bay
AU - Pyrmont,Pyrmont,-33.87136283029171,151.19642014017708,357,Sydney
AU - QL - Brisbane ,Brisbane ,-27.383333,153.11667,363,Brisbane
AU - QL - Cairns ,Cairns ,-16.883333,145.75,50215,Aeroglen
AU - QLD - Airlie Beach,Airlie Beach,-20.271666108734,148.720009362795,28628,Airlie Beach
AU - QLD - Alexandra Headland,Alexandra Headland,-26.664407730103,153.10479736328,374,Noosa & Sunshine Coast
AU - QLD - Battery Hill,Battery Hill,-26.775499343872,153.13243103027,374,Noosa & Sunshine Coast
AU - QLD - Bilinga,Bilinga,-28.16607292272949,153.515501464845,37749,Tweed Heads
AU - QLD - Birtinya,Birtinya,-26.74565,153.11621,374,Noosa & Sunshine Coast
AU - QLD - Bowen Hills,Bowen Hills,-27.449794884643502,153.03530941894502,363,Brisbane
AU - QLD - Bowen Hills-Qld,Bowen Hills-Qld,-27.451271057129,153.03199768066,363,Brisbane
AU - QLD - Brisbane,Brisbane,-27.45632291619291,153.03948871588847,363,Brisbane
AU - QLD - Brisbane Airport,Brisbane Airport,-27.395913441975665,153.1047261556,363,Brisbane
AU - QLD - Broadbeach,Broadbeach,-28.03009811617017,153.4306172871908,22738,Surfers Paradise
AU - QLD - Bulwer,Bulwer,-27.073402404785,153.3692779541,51591,Moreton Island
AU - QLD - Bundaberg,Bundaberg,-24.86367225647,152.35224914551,22028,Hervey Bay
AU - QLD - Burleigh Heads,Burleigh Heads,-28.08732,153.44995,22738,Surfers Paradise
AU - QLD - Cairns,Cairns,-16.920611449521196,145.77678398444792,754,Cairns & the Tropical North
AU - QLD - Caloundra,Caloundra,-26.80432,153.12825,374,Noosa & Sunshine Coast
AU - QLD - Cape Hillsborough,Cape Hillsborough,-20.92488861084,149.04920959473,25078,Mackay
AU - QLD - Carrara,Carrara,-28.029315948486,153.37666320801,367,Gold Coast
AU - QLD - Cashmere,Cashmere,-27.30456161499,152.8851776123,363,Brisbane
AU - QLD - Cooktown,Cooktown,-15.46627,145.25002,32538,Cape Tribulation
AU - QLD - Coolangatta,Coolangatta,-28.16798938984,153.52780799573333,37749,Tweed Heads
AU - QLD - D'Aguilar,D'Aguilar,-26.987840652466,152.79800415039,363,Brisbane
AU - QLD - Deagon,Deagon,-27.3628,153.06148,363,Brisbane
AU - QLD - Diwan,Diwan,-16.170223,145.40887,32538,Cape Tribulation
AU - QLD - Fortitude Valley,Fortitude Valley,-27.460205078125,153.03768920898,363,Brisbane
AU - QLD - Gold Coast,Gold Coast,-28.00930191181825,153.4196039443771,22738,Surfers Paradise
AU - QLD - Goondiwindi,Goondiwindi,-28.546291351318,150.30767822266,25169,Ipswich
AU - QLD - Gympie,Gympie,-26.191701889038,152.65701293945,374,Noosa & Sunshine Coast
AU - QLD - Hamilton,Hamilton,-27.43857882893889,153.06132907877554,363,Brisbane
AU - QLD - Hamilton Island,Hamilton Island,-20.347547841552668,148.95720975423333,753,The Whitsundays & Hamilton Island
AU - QLD - Hervey Bay,Hervey Bay,-25.283813542053,152.86484574707,22028,Hervey Bay
AU - QLD - Hope Island,Hope Island,-27.8607711791995,153.36779022217002,367,Gold Coast
AU - QLD - Inala,Inala,-27.579962,152.96635,50470,Choc
AU - QLD - Kangaroo Point,Kangaroo Point,-27.473899954659714,153.03701937779144,363,Brisbane
